,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
2218,"Denver, Colorado, United States",within a day,57.0,67.0,f,Northeast,2,"['email', 'phone']",t,neighbourhood not available,Entire home,Entire home/apt,2.0,29,1125,t,0,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,80.0,80.0,0.0,2.0,4.0,0.14,0,25,114,24.986301369863014,31.232876712328768,1 bath,20.0,2.0,0.0,0.0
2219,"Denver, Colorado, United States",response not available,97.30020366598778,100.0,t,Harvey Park South,1,"['email', 'phone']",t,"Denver, Colorado, United States",Private room in home,Private room,1.0,30,45,t,15,5,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,38.37808219178082,38.37808219178082,5.438927823785388,1.0,2.0,0.24,33,41,295,30.706849315068492,80.82191780821918,1 private bath,19.18904109589041,2.0,0.0,14.171963561405388
2220,"Denver, Colorado, United States",within an hour,100.0,99.0,t,Northwest,0,"['email', 'phone']",f,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,1.0,1,1125,t,8,76,56,4,4.72,4.83,4.8,4.87,4.87,4.84,4.63,t,88.32054794520548,88.32054794520548,2.1080014299334646,1.0,2.0,3.63,18,34,116,28.106849315068494,31.780821917808222,1 bath,44.16027397260274,2.0,0.0,2.3867621736691214
2221,"Denver, Colorado, United States",within a day,100.0,98.0,f,North Capitol Hill,1,"['email', 'phone']",t,neighbourhood not available,Entire guest suite,Entire home/apt,1.0,2,1125,t,9,98,69,4,4.71,4.69,4.71,4.8,4.93,4.9,4.66,f,149.01643835616437,149.01643835616437,45.85535971674817,1.0,2.0,5.99,34,64,152,66.96986301369863,41.64383561643836,1 bath,74.50821917808219,2.0,0.0,30.77201429761005
2222,"Los Angeles, California, United States",within a few hours,100.0,50.0,f,Lincoln Park,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,2.0,29,180,t,14,3,2,0,5.0,5.0,4.67,5.0,5.0,4.67,4.67,f,170.0,170.0,0.0,3.0,6.0,0.15,26,56,235,109.45205479452055,64.38356164383562,3.5 baths,28.333333333333332,2.0,0.0,0.0
2223,"Denver, Colorado, United States",within an hour,95.0,99.0,t,Hampden South,37,"['email', 'phone']",t,"Denver, Colorado, United States",Entire rental unit,Entire home/apt,2.0,30,1125,t,4,6,2,0,4.67,5.0,5.0,5.0,5.0,5.0,4.33,f,159.05205479452056,159.05205479452056,0.38520352442710243,2.0,4.0,0.3,34,64,64,27.898630136986302,17.534246575342465,1 bath,39.76301369863014,2.0,0.0,0.24218707826487818
2224,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,Cherry Creek,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire condo,Entire home/apt,2.0,29,1125,t,0,10,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,125.47945205479452,125.47945205479452,3.0782362093363975,3.0,4.0,0.48,0,0,0,0.0,0.0,2.5 baths,31.36986301369863,1.3333333333333333,0.0,2.453179511807391
2225,"Denver, Colorado, United States",response not available,97.30020366598778,100.0,t,Baker,0,"['email', 'phone']",f,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,1.0,29,1125,t,0,9,4,0,4.89,4.89,4.89,5.0,5.0,5.0,4.89,t,92.84931506849315,92.84931506849315,4.5200142008332085,1.0,2.0,0.45,28,58,147,37.397260273972606,40.273972602739725,1 bath,46.42465753424658,2.0,0.0,4.868117979652172
2226,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,Baker,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,29,1125,t,0,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,200.05479452054794,200.05479452054794,1.0468478451804304,2.0,4.0,0.15,0,0,90,49.36986301369863,24.65753424657534,1.5 baths,50.013698630136986,2.0,0.0,0.5232805580537622
2227,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Northeast,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,2,1125,t,13,55,33,3,4.87,4.78,4.91,4.98,4.87,4.93,4.78,t,311.8383561643836,311.8383561643836,10.848034081999698,5.0,8.0,2.64,35,58,145,123.33424657534246,39.726027397260275,1 bath,38.97979452054795,1.6,0.0,3.478736296403906
2228,"Denver, Colorado, United States",within an hour,95.0,96.0,t,Cole,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guesthouse,Entire home/apt,1.8235521983343017,1,60,t,0,116,70,5,4.91,4.93,4.93,4.97,4.98,4.91,4.81,f,102.58082191780822,102.58082191780822,24.31381745228036,2.0,4.0,5.52,0,4,4,1.3616438356164384,1.095890410958904,1 bath,25.645205479452056,2.0,0.0,23.70210824764257
2229,"Evergreen, Colorado, United States",within an hour,100.0,100.0,t,Central Business District,6,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.8235521983343017,30,365,t,0,5,2,0,5.0,4.8,4.0,5.0,5.0,5.0,5.0,t,85.0,85.0,0.0,1.0,2.0,0.28,13,43,318,74.05479452054794,87.12328767123287,1 bath,42.5,2.0,0.0,0.0
2230,US,within an hour,100.0,91.0,t,Lincoln Park,5,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,30,90,t,1,4,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,55.082191780821915,55.082191780821915,2.4005117623875183,1.0,2.0,0.2,1,1,178,26.82191780821918,48.76712328767123,1 bath,27.541095890410958,2.0,0.0,4.358054181902235
2231,"Scottsdale, Arizona, United States",within an hour,100.0,99.0,f,North,151,"['email', 'phone']",t,"Denver, Colorado, United States",Entire rental unit,Entire home/apt,1.8235521983343017,2,14,t,11,58,34,1,4.69,4.74,4.78,4.67,4.84,4.69,4.59,t,135.91232876712328,135.91232876712328,22.589698768267493,1.0,2.0,2.79,31,35,310,114.12876712328767,84.93150684931507,1 bath,67.95616438356164,2.0,0.0,16.62078707147564
2232,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,West,0,"['email', 'phone']",f,neighbourhood not available,Entire home,Entire home/apt,3.0,29,1125,t,0,5,0,0,4.6,4.8,4.4,5.0,4.8,4.8,4.4,t,175.0054794520548,175.0054794520548,0.10468478451804768,3.0,4.0,0.26,0,0,0,0.0,0.0,3 baths,43.7513698630137,1.3333333333333333,0.0,0.05981800389668801
2233,"Denver, Colorado, United States",response not available,97.30020366598778,50.0,f,West,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,2.0,2,80,t,0,5,2,0,4.8,4.8,4.6,5.0,5.0,5.0,4.8,f,135.9890410958904,135.9890410958904,7.304213025653821,2.0,5.0,0.28,0,0,0,0.0,0.0,2.5 baths,27.19780821917808,2.5,0.0,5.3711776822541
2234,"Denver, Colorado, United States",within an hour,100.0,100.0,t,host neighbourhood not available,22,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,1,28,t,22,71,40,0,4.76,4.86,4.85,4.89,4.82,4.93,4.55,f,357.6684931506849,357.6684931506849,109.23810679940752,5.0,6.0,3.44,52,82,357,348.4849315068493,97.80821917808218,1 bath,59.611415525114154,1.2,0.0,30.541719187265887
2235,"Denver, Colorado, United States",within an hour,100.0,100.0,t,host neighbourhood not available,22,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,2.0,29,1125,t,0,5,4,0,5.0,5.0,4.6,5.0,5.0,5.0,4.8,f,218.17808219178082,218.17808219178082,58.9690136701894,2.0,4.0,0.32,25,55,107,77.51506849315068,29.315068493150687,2 baths,54.544520547945204,2.0,0.0,27.027927405812935
2236,"Denver, Colorado, United States",within a day,100.0,75.0,f,Northeast,1,"['email', 'phone']",t,"Denver, Colorado, United States",Private room in townhouse,Private room,1.0,30,1125,t,0,3,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,40.12876712328767,40.12876712328767,1.64496229390424,1.0,2.0,0.15,1,1,1,0.1095890410958904,0.273972602739726,1.5 shared baths,20.064383561643837,2.0,0.0,4.099209648904537
2237,"Denver, Colorado, United States",within an hour,100.0,97.0,t,Northwest,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guesthouse,Entire home/apt,1.0,2,1125,t,3,77,47,5,4.86,4.87,4.96,4.82,4.94,4.97,4.86,t,126.01917808219179,126.01917808219179,22.486678947586427,2.0,4.0,3.69,24,38,306,105.45479452054795,83.83561643835617,1 bath,31.504794520547946,2.0,0.0,17.843854633713168
2238,US,within an hour,100.0,98.0,t,Baker,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,2.0,4,29,t,3,87,48,5,4.98,5.0,4.97,5.0,5.0,4.91,4.92,f,180.3013698630137,180.3013698630137,3.1739190056748168,3.0,6.0,4.18,18,44,50,24.65753424657534,13.698630136986301,1 bath,30.05022831050228,2.0,0.0,1.7603410379445497
2239,"Rockford, Illinois, United States",a few days or more,0.0,92.34353541298803,f,Southeast,1,"['email', 'phone']",t,neighbourhood not available,Private room in serviced apartment,Private room,1.0,29,365,t,28,0,0,0,4.82958813108942,4.860128574595401,4.838468188871613,4.912287741077343,4.896218133451525,4.8487652405231305,4.774125471070683,t,119.0027397260274,119.0027397260274,0.052342392259023325,1.0,2.0,2.2942404782993826,58,88,177,57.70958904109589,48.49315068493151,1 bath,59.5013698630137,2.0,0.0,0.043984190935038935
2240,"Denver, Colorado, United States",within an hour,100.0,90.0,t,West,0,"['email', 'phone']",f,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,3,30,t,3,51,33,2,4.9,4.98,4.86,4.94,4.96,4.8,4.88,f,209.51232876712328,209.51232876712328,12.7070970176862,5.0,6.0,2.56,7,23,27,16.575342465753426,7.397260273972603,2 baths,34.91872146118721,1.2,0.0,6.065083182675311
2241,"Littleton, Colorado, United States",within an hour,100.0,54.0,t,Northeast,6,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,2.0,30,1125,t,8,6,4,1,5.0,5.0,4.83,5.0,5.0,4.33,4.5,f,102.45479452054795,102.45479452054795,10.741020286014972,2.0,4.0,0.34,38,68,68,20.865753424657534,18.63013698630137,1 bath,25.613698630136987,2.0,0.0,10.483667783708055
2242,"Denver, Colorado, United States",response not available,97.30020366598778,100.0,f,Northwest,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,1.0,29,30,t,0,9,1,0,4.89,4.89,4.89,5.0,5.0,5.0,4.67,t,76.37260273972603,76.37260273972603,7.042907356433927,1.0,3.0,0.47,0,0,0,0.0,0.0,1 bath,25.457534246575346,3.0,0.0,9.221772080278317
2243,"Oakton, Virginia, United States",within an hour,100.0,100.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,4.0,30,1125,t,5,7,3,0,5.0,5.0,4.86,5.0,5.0,5.0,4.86,t,171.35616438356163,171.35616438356163,2.622649984259584,3.0,4.0,0.36,35,65,163,77.27397260273973,44.657534246575345,2 baths,42.83904109589041,1.3333333333333333,0.0,1.5305256123666933
2244,"Denver, Colorado, United States",within an hour,100.0,92.0,t,North Capitol Hill,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire condo,Entire home/apt,1.0,3,1125,t,7,70,43,4,4.99,4.99,4.99,4.97,5.0,5.0,5.0,f,275.6164383561644,275.6164383561644,11.777038258279804,1.0,2.0,3.4,21,34,302,228.15068493150685,82.73972602739727,2 baths,137.8082191780822,2.0,0.0,4.272981077805296
2245,"Aurora, Colorado, United States",within an hour,100.0,98.0,f,West,5,"['email', 'phone']",t,neighbourhood not available,Entire home,Entire home/apt,1.0,30,30,t,5,24,3,0,4.88,4.79,4.92,4.88,4.92,4.79,4.67,t,108.53424657534246,108.53424657534246,15.727663554167847,2.0,3.0,1.15,18,48,72,21.471232876712328,19.726027397260275,1 bath,36.178082191780824,1.5,0.0,14.490968565622275
2246,US,within an hour,100.0,100.0,f,Baker,2,"['email', 'phone']",f,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,30,1125,t,0,1,1,0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,f,64.41095890410959,64.41095890410959,2.8169210865139904,1.0,2.0,0.14,0,25,300,52.83013698630137,82.1917808219178,1 bath,32.205479452054796,2.0,0.0,4.373356854860087
2247,"Denver, Colorado, United States",within an hour,64.0,91.0,f,Central Business District,0,"['email', 'phone']",t,neighbourhood not available,Room in boutique hotel,Private room,1.0,1,14,t,4,152,74,3,4.73,4.67,4.66,4.91,4.79,4.89,4.7,t,143.02191780821917,143.02191780821917,11.619638626326227,1.0,2.0,7.39,11,27,267,103.92876712328767,73.15068493150685,1 private bath,71.51095890410959,2.0,0.0,8.12437618261225
2248,"Denver, Colorado, United States",within an hour,64.0,91.0,f,Central Business District,0,"['email', 'phone']",t,neighbourhood not available,Room in boutique hotel,Private room,1.0,1,14,t,0,139,68,2,4.76,4.7,4.81,4.94,4.88,4.91,4.77,t,142.62739726027397,142.62739726027397,10.638842118093885,1.0,2.0,6.92,12,29,268,104.72054794520548,73.42465753424658,1 private bath,71.31369863013698,2.0,0.0,7.459185487820105
2249,"Denver, Colorado, United States",within an hour,100.0,100.0,f,South,1,"['email', 'phone']",f,"Denver, Colorado, United States",Entire home,Entire home/apt,2.0,3,1125,t,16,24,21,4,4.96,4.96,5.0,5.0,5.0,4.96,4.75,f,322.6191780821918,322.6191780821918,96.89620120012394,2.0,4.0,1.48,30,33,117,95.76712328767124,32.054794520547944,2 baths,80.65479452054795,2.0,0.0,30.03423472098682
2250,"Denver, Colorado, United States",response not available,97.30020366598778,80.0,f,Northeast,2,['phone'],t,"Denver, Colorado, United States",Private room in home,Private room,1.0,29,1125,t,30,1,1,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,t,100.3972602739726,100.3972602739726,18.080056803332823,1.0,3.0,0.08,60,90,365,100.3972602739726,100.0,2.5 shared baths,33.465753424657535,3.0,0.0,18.00851612284481
2251,"Denver, Colorado, United States",response not available,97.30020366598778,60.0,f,Globeville,6,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,2.0,2,1125,t,0,12,4,0,4.92,5.0,5.0,5.0,5.0,4.67,4.83,f,259.03561643835616,259.03561643835616,55.920040466603204,4.0,4.0,0.6,0,0,0,0.0,0.0,1 bath,64.75890410958904,1.0,0.0,21.587780566812803
2252,"Westminster, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,host neighbourhood not available,3,['phone'],t,"Denver, Colorado, United States",Private room in rental unit,Private room,1.0,29,60,t,30,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,t,4501.232876712329,4501.232876712329,23.554076516559537,1.0,2.0,0.05,60,90,180,2220.4109589041095,49.31506849315068,1 private bath,2250.6164383561645,2.0,0.0,0.5232805580537587
2253,"Denver, Colorado, United States",within an hour,100.0,95.0,t,Jefferson Park,1,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,1.0,1,7,t,0,22,8,0,5.0,4.95,4.95,5.0,5.0,4.95,4.91,f,234.3835616438356,234.3835616438356,40.880968373950324,1.0,2.0,1.06,6,12,12,9.484931506849316,3.287671232876712,1.5 baths,117.1917808219178,2.0,0.0,17.441909358844967
2254,US,within an hour,100.0,95.0,t,Northeast,0,"['email', 'phone']",f,"Denver, Colorado, United States",Entire home,Entire home/apt,2.0,2,1125,t,13,78,49,4,4.94,4.94,4.92,4.96,5.0,4.9,4.86,t,203.7945205479452,203.7945205479452,12.176538989435892,2.0,4.0,3.84,33,55,230,129.43835616438355,63.013698630136986,1 bath,50.9486301369863,2.0,0.0,5.974909902727835
2255,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Country Club,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,1.0,2,30,t,15,27,16,3,4.96,4.93,5.0,5.0,4.96,4.89,4.85,t,169.57534246575344,169.57534246575344,31.86385780616871,1.0,3.0,1.49,23,42,47,26.616438356164384,12.876712328767123,1 bath,56.525114155251146,3.0,0.0,18.790383874709715
2256,"Evergreen, Colorado, United States",within an hour,100.0,100.0,t,Berkeley,45,"['email', 'phone']",t,neighbourhood not available,Entire townhouse,Entire home/apt,2.0,1,7,t,1,60,36,7,4.92,4.95,4.73,5.0,4.9,4.95,4.85,f,215.1150684931507,215.1150684931507,41.73737774331483,2.0,4.0,2.98,1,1,1,0.4602739726027397,0.273972602739726,1 bath,53.77876712328767,2.0,0.0,19.4023496520625
2257,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Five Points,0,"['email', 'phone']",f,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,1.8235521983343017,3,1125,t,6,83,38,4,4.96,4.98,4.99,4.99,5.0,4.86,4.98,f,153.7945205479452,153.7945205479452,13.674953948643342,1.0,2.0,4.27,28,58,333,140.0958904109589,91.23287671232877,1 bath,76.8972602739726,2.0,0.0,8.891704268735761
2258,"Kalaheo, Hawaii, United States",within an hour,100.0,100.0,t,Kauaʻi,1,"['email', 'phone']",f,"Denver, Colorado, United States",Entire condo,Entire home/apt,2.0,29,30,t,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,156.08767123287672,156.08767123287672,6.083483883051862,2.0,4.0,0.14,12,18,92,39.10958904109589,25.205479452054796,3 baths,39.02191780821918,2.0,0.0,3.897478791887119
2259,"Denver, Colorado, United States",within an hour,100.0,97.0,t,Overland,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire condo,Entire home/apt,1.0,29,1125,t,7,51,45,2,4.94,4.96,4.98,5.0,5.0,4.57,4.8,f,169.64657534246575,169.64657534246575,19.39280257752675,2.0,2.0,2.5,34,64,338,156.7945205479452,92.6027397260274,1.5 baths,84.82328767123288,1.0,0.0,11.43129623358354
2260,"Denver, Colorado, United States",within an hour,100.0,87.0,t,Baker,3,"['email', 'phone']",t,neighbourhood not available,Entire townhouse,Entire home/apt,2.0,1,19,t,12,35,35,2,5.0,5.0,5.0,5.0,5.0,4.91,5.0,t,461.4109589041096,461.4109589041096,55.2919413718797,2.0,5.0,4.79,39,54,316,400.35616438356163,86.57534246575342,2.5 baths,92.28219178082192,2.5,0.0,11.983231066553508
2261,"Denver, Colorado, United States",within an hour,90.0,100.0,t,Five Points,0,['phone'],t,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,1,1125,t,10,60,39,2,5.0,4.98,5.0,4.98,4.98,4.97,4.87,t,774.7643835616439,774.7643835616439,47.87419803896916,3.0,7.0,2.98,27,43,175,368.14520547945204,47.94520547945205,2.5 baths,110.68062622309198,2.3333333333333335,0.0,6.179194482184153
2262,"Denver, Colorado, United States",within an hour,100.0,99.0,t,Lincoln Park,0,['phone'],f,"Denver, Colorado, United States",Entire townhouse,Entire home/apt,3.0,1,30,t,12,76,56,4,4.92,4.93,4.91,4.93,4.83,4.88,4.76,f,485.6191780821918,485.6191780821918,135.64287372225002,5.0,9.0,4.51,22,45,308,401.6931506849315,84.38356164383562,3.5 baths,53.95768645357687,1.8,0.0,27.931943350740617
2263,"Denver, Colorado, United States",response not available,97.30020366598778,75.0,f,Northwest,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire bungalow,Entire home/apt,2.0,1,1125,t,0,33,25,0,4.73,4.91,4.73,4.94,4.97,4.91,4.67,f,232.5205479452055,232.5205479452055,15.219555802315956,2.0,5.0,1.66,0,0,84,54.21917808219178,23.013698630136986,2 baths,46.5041095890411,2.5,0.0,6.545467029392392
2264,"Denver, Colorado, United States",within an hour,100.0,98.0,t,Five Points,1,['phone'],t,"Denver, Colorado, United States",Entire home,Entire home/apt,2.0,1,120,t,20,117,65,1,4.99,4.97,4.97,5.0,4.98,4.95,4.93,f,302.0876712328767,302.0876712328767,85.84437097971309,2.0,4.0,6.1,50,71,247,196.23287671232876,67.67123287671232,1 bath,75.52191780821917,2.0,0.0,28.417038877940975
2265,"Denver, Colorado, United States",within an hour,95.0,99.0,t,Hampden South,37,"['email', 'phone']",t,"Denver, Colorado, United States",Entire rental unit,Entire home/apt,1.0,30,1125,t,0,9,6,0,4.78,5.0,4.89,5.0,5.0,4.78,4.67,f,145.0,145.0,0.0,1.0,3.0,0.56,26,56,56,22.246575342465754,15.342465753424658,1 bath,48.333333333333336,3.0,0.0,0.0
2266,"Denver, Colorado, United States",within an hour,100.0,82.0,t,Five Points,0,"['email', 'phone']",t,neighbourhood not available,Entire home,Entire home/apt,3.0,29,1125,t,16,61,38,3,4.79,4.82,4.67,4.93,4.93,4.79,4.66,f,496.1232876712329,496.1232876712329,158.45649255589873,7.0,10.0,3.0,33,56,146,188.47671232876712,40.0,4 baths,49.61232876712329,1.4285714285714286,0.0,31.93893463451033
2267,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,Capitol Hill,3,['phone'],t,neighbourhood not available,Entire home,Entire home/apt,4.0,29,30,f,0,2,0,0,4.0,4.0,4.0,5.0,3.5,3.0,3.5,f,260.0,260.0,0.0,9.0,12.0,0.1,0,0,0,0.0,0.0,3 baths,21.666666666666668,1.3333333333333333,0.0,0.0
2268,"Denver, Colorado, United States",within an hour,100.0,82.0,t,Five Points,0,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,29,1125,t,16,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,139.0,139.0,0.0,3.0,5.0,0.1,33,56,56,21.326027397260273,15.342465753424658,1 private bath,27.8,1.6666666666666667,0.0,0.0
2269,"Denver, Colorado, United States",within an hour,100.0,94.0,t,Whittier,3,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,3,60,t,0,13,10,1,4.85,4.62,4.54,4.77,4.77,4.85,4.62,f,425.05753424657536,425.05753424657536,1.0991902374394498,3.0,4.0,0.76,0,24,299,348.2082191780822,81.91780821917808,1 bath,106.26438356164384,1.3333333333333333,0.0,0.2585979894199007
2270,"Taos, New Mexico, United States",within an hour,100.0,100.0,f,East,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire rental unit,Entire home/apt,1.0,29,1125,t,0,6,3,0,5.0,5.0,5.0,4.83,5.0,5.0,5.0,f,75.01369863013699,75.01369863013699,0.2617119612951084,1.0,1.0,0.32,0,0,143,29.383561643835616,39.178082191780824,1 bath,75.01369863013699,1.0,0.0,0.3488855583371605
2271,"Littleton, Colorado, United States",within an hour,100.0,100.0,t,West Colorado Springs,531,"['email', 'phone']",f,"Denver, Colorado, United States",Entire home,Entire home/apt,2.0,3,1125,t,12,34,24,1,4.85,4.85,4.74,4.97,4.91,5.0,4.68,t,579.3698630136986,579.3698630136986,138.59238467270464,3.0,5.0,1.66,23,51,322,520.9479452054794,88.21917808219179,3 baths,115.87397260273971,1.6666666666666667,0.0,23.921227789065682
2272,US,response not available,97.30020366598778,92.34353541298803,f,host neighbourhood not available,1,['email'],f,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,2.0,1,30,t,0,45,23,1,4.73,4.87,4.6,4.84,4.91,4.82,4.76,f,223.56164383561645,223.56164383561645,13.844491804841985,3.0,6.0,2.22,0,0,0,0.0,0.0,1 bath,37.26027397260274,2.0,0.0,6.192695476430544
2273,"Denver, Colorado, United States",within an hour,64.0,91.0,f,Central Business District,0,"['email', 'phone']",t,neighbourhood not available,Room in boutique hotel,Private room,1.0,1,14,t,13,72,38,0,4.74,4.82,4.72,4.96,4.86,4.92,4.74,t,161.70958904109588,161.70958904109588,8.418519687673616,1.0,2.0,3.96,30,50,292,129.2027397260274,80.0,1 private bath,80.85479452054794,2.0,0.0,5.205949589998763
2274,"Denver, Colorado, United States",within an hour,100.0,100.0,f,Elyria-Swansea,58,"['email', 'phone', 'work_email']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,1,29,t,15,88,41,2,4.8,4.78,4.67,4.9,4.95,4.9,4.8,t,375.3753424657534,375.3753424657534,89.07435432899248,3.0,10.0,4.3,33,56,235,243.85205479452054,64.38356164383562,2 baths,37.53753424657534,3.3333333333333335,0.0,23.729410073630238
2275,"Denver, Colorado, United States",within an hour,100.0,97.0,t,Congress Park,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire condo,Entire home/apt,2.0,29,1125,t,0,8,4,0,5.0,5.0,5.0,5.0,5.0,4.88,4.88,f,104.0,104.0,0.0,2.0,3.0,0.41,0,0,0,0.0,0.0,1 bath,34.666666666666664,1.5,0.0,0.0
2276,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,host neighbourhood not available,1,"['email', 'phone']",t,"Denver, Colorado, United States",Entire guest suite,Entire home/apt,2.0,1,30,t,23,47,29,2,4.51,4.55,4.4,4.81,4.74,4.53,4.51,f,159.92328767123288,159.92328767123288,34.12041749833117,3.0,4.0,2.37,53,83,357,157.0246575342466,97.80821917808218,1 bath,39.98082191780822,1.3333333333333333,0.0,21.33549028111231
2277,"Denver, Colorado, United States",response not available,97.30020366598778,92.34353541298803,f,Northwest,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,2.0,30,60,t,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,150.0,150.0,0.0,2.0,6.0,0.06,0,0,0,0.0,0.0,1.5 baths,25.0,3.0,0.0,0.0
2278,"Sheboygan, Wisconsin, United States",within an hour,100.0,99.0,t,Speer,0,"['email', 'phone']",t,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,3,90,t,7,48,48,5,5.0,5.0,5.0,5.0,5.0,4.94,4.96,f,328.12602739726026,328.12602739726026,61.27128925237011,3.0,6.0,5.18,29,43,295,259.3150684931507,80.82191780821918,2 baths,54.68767123287671,2.0,0.0,18.67309635214927
2279,"Denver, Colorado, United States",within an hour,100.0,100.0,t,Congress Park,0,"['email', 'phone', 'work_email']",f,"Denver, Colorado, United States",Entire home,Entire home/apt,3.0,2,1125,t,6,76,45,6,4.89,4.93,4.93,4.99,4.96,4.95,4.84,t,258.44657534246574,258.44657534246574,28.910348741210328,5.0,6.0,4.06,14,23,261,187.16438356164383,71.5068493150685,2 baths,43.07442922374429,1.2,0.0,11.186199199158057
2280,US,response not available,97.30020366598778,92.34353541298803,f,Northeast,1,['phone'],t,neighbourhood not available,Private room in home,Private room,1.0,29,1125,f,0,0,0,0,4.82958813108942,4.860128574595401,4.838468188871613,4.912287741077343,4.896218133451525,4.8487652405231305,4.774125471070683,f,120.0,120.0,0.0,1.0,2.0,2.2942404782993826,0,0,0,0.0,0.0,1 private bath,60.0,2.0,0.0,0.0
2281,US,within an hour,100.0,94.0,f,Elyria-Swansea,6,"['email', 'phone']",t,"Denver, Colorado, United States",Entire rental unit,Entire home/apt,1.0,29,1125,t,2,3,3,0,5.0,4.67,4.67,5.0,5.0,4.33,4.67,t,100.0,100.0,0.0,1.0,2.0,0.39,2,26,116,31.78082191780822,31.780821917808222,1 bath,50.0,2.0,0.0,0.0
