,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
613,"Antwerp, Flanders, Belgium",within an hour,100.0,100.0,t,host neighbourhood not available,1,['phone'],t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.5127388535031847,5,1125,t,0,8,2,0,5.0,4.88,4.75,5.0,5.0,4.63,4.75,t,55.0,55.0,0.0,1.0,2.0,0.2,0,3,278,41.89041095890411,76.16438356164383,1 bath,27.5,2.0,0.0,0.0
614,"Antwerp, Flanders, Belgium",within a day,100.0,83.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire townhouse,Entire home/apt,4.0,2,15,t,12,14,8,0,4.79,4.93,4.36,5.0,4.93,4.93,4.86,f,190.0,190.0,0.0,6.0,7.0,0.39,26,36,309,160.84931506849315,84.65753424657534,1 bath,27.142857142857142,1.1666666666666667,0.0,0.0
615,"Antwerp, Flanders, Belgium",within an hour,100.0,93.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in rental unit,Private room,1.0,1,7,t,0,157,64,5,4.75,4.85,4.81,4.82,4.89,4.75,4.87,t,42.989041095890414,42.989041095890414,2.5049161357633376,1.0,2.0,3.95,2,18,163,19.621917808219177,44.657534246575345,1 private bath,21.494520547945207,2.0,0.0,5.826871388398561
616,BE,response not available,94.61366245694605,0.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in rental unit,Private room,1.0,1,3,t,0,27,0,0,4.78,4.81,4.85,4.93,4.96,4.78,4.56,f,39.0027397260274,39.0027397260274,0.05234239225902228,1.0,2.0,0.67,0,0,77,8.227397260273973,21.095890410958905,1 shared bath,19.5013698630137,2.0,0.0,0.13420183460623158
617,BE,response not available,94.61366245694605,0.0,f,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,2.0,3,7,t,0,1,0,0,0.0,4.72874421296297,4.6470081018518545,4.812164351851857,4.818535879629628,4.753692129629634,4.649218750000006,f,55.0,55.0,0.0,2.0,4.0,0.02,0,0,203,30.589041095890412,55.61643835616439,1 bath,13.75,2.0,0.0,0.0
618,"Antwerpen, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire home,Entire home/apt,4.0,3,1125,t,4,34,2,0,5.0,4.94,5.0,4.97,4.97,4.97,4.82,f,305.6986301369863,305.6986301369863,9.040028401666413,5.0,8.0,0.95,4,4,4,3.3424657534246576,1.095890410958904,3 baths,38.21232876712329,1.6,0.0,2.9571700722425533
619,"Antwerp, Flanders, Belgium",within an hour,90.0,91.0,f,host neighbourhood not available,2,['phone'],t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,21,t,0,51,8,0,4.49,4.78,4.51,4.76,4.78,4.8,4.57,f,52.75068493150685,52.75068493150685,0.997679076942592,1.0,4.0,1.25,0,0,264,38.084931506849315,72.32876712328768,1 bath,13.187671232876712,4.0,0.0,1.891310185333157
620,BE,response not available,94.61366245694605,0.0,f,host neighbourhood not available,3,"['email', 'phone']",t,neighbourhood not available,Private room in rental unit,Private room,1.0,1,2,t,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,45.0,45.0,0.0,1.0,2.0,0.03,0,0,77,9.493150684931507,21.095890410958905,1 shared bath,22.5,2.0,0.0,0.0
621,"'s-Hertogenbosch, North Brabant, Netherlands",within a day,100.0,76.0,f,host neighbourhood not available,0,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,60,t,0,21,14,1,4.86,5.0,4.9,4.86,4.9,4.62,4.67,f,80.03835616438356,80.03835616438356,0.37600785332950937,2.0,2.0,0.88,16,42,132,28.936986301369863,36.16438356164384,1 bath,40.01917808219178,1.0,0.0,0.46978457748090274
622,"Hemiksem, Flanders, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,3,4,t,2,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,f,100.0,100.0,0.0,2.0,2.0,0.06,2,2,2,0.547945205479452,0.547945205479452,2 shared baths,50.0,1.0,0.0,0.0
623,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,0.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.5127388535031847,1,123,t,0,0,0,0,4.651443358251876,4.72874421296297,4.6470081018518545,4.812164351851857,4.818535879629628,4.753692129629634,4.649218750000006,f,100.0,100.0,0.0,1.0,2.0,1.6528234617596307,0,0,0,0.0,0.0,1.5 baths,50.0,2.0,0.0,0.0
624,"Antwerpen, Flemish Region, Belgium",within a few hours,95.0,82.0,f,host neighbourhood not available,4,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in home,Private room,1.0,2,1125,t,12,32,10,1,4.66,4.75,4.31,4.75,4.94,5.0,4.75,f,38.38630136986301,38.38630136986301,3.224447949534352,1.0,4.0,0.79,27,47,319,33.83561643835616,87.3972602739726,1 shared bath,9.596575342465753,4.0,0.0,8.399996442652476
625,"Hemiksem, Flanders, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,3,4,t,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,100.0,100.0,0.0,2.0,2.0,0.06,0,0,21,5.7534246575342465,5.7534246575342465,2 shared baths,50.0,1.0,0.0,0.0
626,"Hemiksem, Flanders, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,neighbourhood not available,Private room in home,Private room,1.0,3,4,t,2,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,100.0,100.0,0.0,2.0,2.0,0.03,3,3,3,0.821917808219178,0.821917808219178,2 shared baths,50.0,1.0,0.0,0.0
627,"Hemiksem, Flanders, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone']",t,"Hemiksem, Vlaanderen, Belgium",Private room in home,Private room,1.0,3,4,t,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,100.0,100.0,0.0,2.0,2.0,0.06,1,1,1,0.273972602739726,0.273972602739726,2 shared baths,50.0,1.0,0.0,0.0
628,Belgium,response not available,94.61366245694605,85.33922829581994,f,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in rental unit,Private room,1.0,1,30,t,0,7,0,0,3.83,4.33,4.0,4.67,4.83,4.33,4.5,f,35.602739726027394,35.602739726027394,5.484092194571028,2.0,2.0,0.17,0,0,0,0.0,0.0,1 private bath,17.801369863013697,1.0,0.0,15.403567918571953
629,"Antwerp, Flanders, Belgium",within a few hours,100.0,44.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in townhouse,Private room,1.0,10,31,t,0,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,22.0,22.0,0.0,1.0,1.0,0.12,27,57,57,3.4356164383561643,15.616438356164384,1 shared bath,22.0,1.0,0.0,0.0
630,"Antwerp, Flanders, Belgium",within a few hours,100.0,44.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in home,Private room,1.0,3,1125,t,0,5,0,0,4.6,4.8,4.2,4.8,5.0,4.6,4.6,f,22.0,22.0,0.0,1.0,1.0,0.13,20,45,45,2.712328767123288,12.32876712328767,1 shared bath,22.0,1.0,0.0,0.0
631,"Antwerp, Flanders, Belgium",within a day,85.0,61.0,t,host neighbourhood not available,7,"['email', 'phone']",t,neighbourhood not available,Entire loft,Entire home/apt,2.0,14,1125,t,0,2,1,0,4.0,4.0,3.0,5.0,5.0,4.5,4.0,f,89.0,89.0,0.0,4.0,4.0,0.05,6,36,311,75.83287671232877,85.2054794520548,1 bath,22.25,1.0,0.0,0.0
632,"Antwerp, Flanders, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,16,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,3,1125,t,21,12,3,0,4.08,4.5,4.67,4.75,4.58,4.67,4.0,t,133.9972602739726,133.9972602739726,32.87910745076568,3.0,4.0,0.3,48,70,339,124.23835616438356,92.87671232876711,1 bath,33.49931506849315,1.3333333333333333,0.0,24.537149030913476
633,"Antwerp, Flanders, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,16,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,2,1125,t,20,12,6,0,4.25,4.33,4.5,4.58,4.5,4.83,4.42,t,101.73972602739725,101.73972602739725,29.926295632009,1.0,2.0,0.3,50,65,335,94.78630136986301,91.78082191780823,1 bath,50.86986301369863,2.0,0.0,29.414562826668334
634,"Antwerp, Flanders, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,31,t,3,17,6,0,4.82,4.82,4.82,4.82,4.82,4.65,4.82,t,60.35068493150685,60.35068493150685,2.115557449181847,2.0,4.0,0.47,3,17,82,13.904109589041095,22.465753424657535,1 bath,15.087671232876712,2.0,0.0,3.5054406616641285
635,"Antwerp, Flanders, Belgium",within a day,82.0,43.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in rental unit,Private room,1.0,2,90,t,0,60,0,0,4.78,4.88,4.97,5.0,4.97,4.73,4.9,t,40.73698630136986,40.73698630136986,0.7314570077642537,1.0,2.0,1.5,0,0,0,0.0,0.0,1 bath,20.36849315068493,2.0,0.0,1.7955599423898891
636,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,85.33922829581994,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,1125,t,0,15,0,0,4.13,4.67,4.13,4.67,4.53,4.27,4.13,t,49.0,49.0,0.0,1.0,2.0,0.38,0,0,0,0.0,0.0,1 bath,24.5,2.0,0.0,0.0
637,"Wuustwezel, Flanders, Belgium",response not available,94.61366245694605,85.33922829581994,f,host neighbourhood not available,0,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,0,3,0,0,5.0,5.0,5.0,5.0,5.0,4.33,5.0,t,47.605479452054794,47.605479452054794,2.4946035388809733,2.0,2.0,0.09,0,0,0,0.0,0.0,1 bath,23.802739726027397,1.0,0.0,5.240160518482708
638,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,100.0,f,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaanderen, Belgium",Private room in home,Private room,1.0,1,1125,t,0,21,3,0,4.9,4.86,4.95,5.0,4.81,4.86,4.81,f,44.04657534246575,44.04657534246575,0.2783794310506649,1.0,2.0,0.53,0,19,199,24.035616438356165,54.52054794520548,1 private bath,22.023287671232875,2.0,0.0,0.6320115216364539
639,BE,response not available,94.61366245694605,85.33922829581994,t,host neighbourhood not available,3,['phone'],t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,40,1125,t,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,32.0,32.0,0.0,1.0,2.0,0.07,0,0,0,0.0,0.0,1 bath,16.0,2.0,0.0,0.0
640,"Antwerp, Flanders, Belgium",within an hour,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in rental unit,Private room,1.0,2,1125,t,20,44,11,2,4.82,4.89,4.89,4.95,4.93,4.91,4.86,t,75.52876712328766,75.52876712328766,1.7889679826291394,3.0,3.0,1.11,42,72,162,33.71232876712329,44.38356164383562,1 private bath,25.176255707762554,1.0,0.0,2.3685915324275824
641,"Antwerp, Flanders, Belgium",within a day,100.0,88.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,5,108,21,2,4.97,4.97,4.97,4.95,4.94,4.81,4.9,f,85.85479452054794,85.85479452054794,1.356004260249962,1.0,2.0,2.75,19,31,117,27.50958904109589,32.054794520547944,1 bath,42.92739726027397,2.0,0.0,1.5794158821560333
642,"Antwerp, Flanders, Belgium",within an hour,100.0,96.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,4,1125,t,29,33,14,0,4.52,4.67,4.39,4.76,4.82,4.88,4.58,t,96.46849315068494,96.46849315068494,0.9874037318952591,1.0,2.0,0.84,52,72,241,63.64383561643836,66.02739726027397,1.5 baths,48.23424657534247,2.0,0.0,1.0235504874663304
643,"Antwerp, Flanders, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,6,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaanderen, Belgium",Entire condo,Entire home/apt,2.0,1,365,t,16,71,30,2,4.89,4.85,4.83,4.94,4.94,4.97,4.76,t,213.67123287671234,213.67123287671234,28.334275633473393,2.0,4.0,1.79,40,70,161,99.89041095890411,44.109589041095894,1.5 baths,53.417808219178085,2.0,0.0,13.260688044900357
644,BE,response not available,94.61366245694605,85.33922829581994,f,host neighbourhood not available,2,['phone'],t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.5127388535031847,30,1125,t,0,22,0,0,4.82,4.82,4.86,4.95,4.95,4.68,4.82,f,65.0,65.0,0.0,2.0,2.0,0.56,0,19,19,3.3835616438356166,5.205479452054795,1 bath,32.5,1.0,0.0,0.0
645,"Antwerp, Flanders, Belgium",within an hour,76.0,99.0,f,host neighbourhood not available,15,"['email', 'phone']",t,neighbourhood not available,Room in aparthotel,Hotel room,1.0,1,1125,t,24,19,3,0,4.32,4.63,4.63,4.68,4.79,4.26,4.42,t,78.28493150684932,78.28493150684932,11.934846836889914,2.0,2.0,0.5,52,82,186,39.586301369863016,50.95890410958904,1 private bath,39.14246575342466,1.0,0.0,15.245394748599491
646,"Antwerp, Flanders, Belgium",within an hour,76.0,99.0,f,host neighbourhood not available,15,"['email', 'phone']",t,neighbourhood not available,Room in aparthotel,Hotel room,1.0,1,1125,t,29,53,40,16,4.21,4.38,4.49,4.43,4.45,4.26,4.23,t,93.75068493150685,93.75068493150685,14.33989979664892,2.0,2.0,1.37,59,89,193,50.35616438356164,52.87671232876713,1 private bath,46.87534246575343,1.0,0.0,15.295781366424663
647,"Antwerp, Flanders, Belgium",within an hour,76.0,99.0,f,host neighbourhood not available,15,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Room in aparthotel,Hotel room,1.0,1,1125,t,24,0,0,0,4.651443358251876,4.72874421296297,4.6470081018518545,4.812164351851857,4.818535879629628,4.753692129629634,4.649218750000006,t,101.76712328767124,101.76712328767124,15.550803438437237,1.0,2.0,1.6528234617596307,52,82,186,51.38082191780822,50.95890410958904,1 private bath,50.88356164383562,2.0,0.0,15.280773334310382
648,"Antwerp, Flanders, Belgium",within an hour,76.0,99.0,f,host neighbourhood not available,15,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Room in aparthotel,Hotel room,1.0,1,1125,t,24,0,0,0,4.651443358251876,4.72874421296297,4.6470081018518545,4.812164351851857,4.818535879629628,4.753692129629634,4.649218750000006,t,109.7041095890411,109.7041095890411,16.720557511770973,2.0,2.0,1.6528234617596307,48,78,182,53.25205479452055,49.86301369863014,1 private bath,54.85205479452055,1.0,0.0,15.241505149084475
649,"Antwerp, Flanders, Belgium",within an hour,76.0,99.0,f,host neighbourhood not available,15,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Room in aparthotel,Hotel room,2.0,1,1125,t,0,7,6,1,3.57,3.71,3.71,4.14,4.43,3.86,3.57,t,164.586301369863,164.586301369863,25.082201753415458,3.0,4.0,0.3,8,37,147,63.12054794520548,40.273972602739725,1 private bath,41.14657534246575,1.3333333333333333,0.0,15.239543962440727
650,"Antwerp, Flanders, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,6,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaanderen, Belgium",Entire condo,Entire home/apt,2.0,1,365,t,5,91,33,2,4.87,4.86,4.87,4.93,4.93,4.9,4.74,t,213.72602739726028,213.72602739726028,28.290710370031448,2.0,4.0,2.29,28,58,149,92.43835616438356,40.821917808219176,1.5 baths,53.43150684931507,2.0,0.0,13.23690460846235
651,"Antwerp, Flanders, Belgium",within an hour,100.0,99.0,f,host neighbourhood not available,6,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaanderen, Belgium",Entire condo,Entire home/apt,2.0,1,365,t,9,60,27,3,4.75,4.92,4.68,4.97,4.95,4.95,4.8,t,216.08219178082192,216.08219178082192,37.14752052152587,2.0,4.0,1.52,31,61,149,93.47945205479452,40.821917808219176,1.5 baths,54.02054794520548,2.0,0.0,17.191384544639206
652,"Antwerp, Flanders, Belgium",within an hour,100.0,98.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,1,1125,t,0,85,20,1,4.71,4.77,4.82,4.65,4.75,4.89,4.71,f,152.5205479452055,152.5205479452055,56.67967385465762,2.0,4.0,2.14,2,31,170,66.0958904109589,46.57534246575342,1 bath,38.13013698630137,2.0,0.0,37.16199201895102
653,"Antwerp, Flanders, Belgium",within an hour,100.0,98.0,t,host neighbourhood not available,3,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,1,1125,t,0,56,15,1,4.73,4.82,4.75,4.86,4.89,4.96,4.7,f,154.76164383561644,154.76164383561644,103.19524681070995,3.0,3.0,1.42,20,50,230,96.24657534246575,63.013698630136986,1.5 baths,51.58721461187215,1.0,0.0,66.68011805323101
654,"Antwerp, Flanders, Belgium",within a few hours,100.0,97.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,14,t,0,42,16,1,4.69,4.88,4.62,4.93,4.98,4.71,4.81,f,75.0,75.0,0.0,2.0,4.0,1.08,0,0,0,0.0,0.0,1 bath,18.75,2.0,0.0,0.0
655,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,100.0,f,host neighbourhood not available,13,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,10,t,0,58,0,0,4.24,4.57,4.29,4.72,4.66,4.41,4.4,t,42.36986301369863,42.36986301369863,8.441958995664463,2.0,2.0,1.49,0,18,18,1.6931506849315068,4.931506849315069,1 bath,21.184931506849313,1.0,0.0,19.924442505124663
656,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,100.0,f,host neighbourhood not available,13,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,10,t,0,32,0,0,4.03,4.22,4.25,4.84,4.59,4.53,4.44,t,44.74246575342466,44.74246575342466,7.5581612575853665,2.0,2.0,0.82,0,18,18,1.6712328767123288,4.931506849315069,1 bath,22.37123287671233,1.0,0.0,16.892589915000052
657,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,100.0,f,host neighbourhood not available,13,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,7,t,0,39,0,0,4.28,4.56,4.46,4.92,4.67,4.67,4.38,t,45.0986301369863,45.0986301369863,7.732202058131343,2.0,2.0,0.99,0,18,18,1.6821917808219178,4.931506849315069,1 bath,22.54931506849315,1.0,0.0,17.1450929543645
658,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,100.0,f,host neighbourhood not available,13,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,7,t,0,32,0,0,4.09,4.5,4.41,4.63,4.66,4.59,4.28,t,44.778082191780825,44.778082191780825,7.510253916767707,2.0,2.0,0.82,0,18,18,1.6821917808219178,4.931506849315069,1 bath,22.389041095890413,1.0,0.0,16.772165195914173
659,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,100.0,f,host neighbourhood not available,13,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,10,t,0,61,1,0,4.16,4.49,4.34,4.77,4.66,4.57,4.31,t,43.794520547945204,43.794520547945204,6.8399258239936955,2.0,2.0,1.55,0,18,18,1.6904109589041096,4.931506849315069,1 bath,21.897260273972602,1.0,0.0,15.618222869926173
660,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,100.0,f,host neighbourhood not available,13,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,1,10,t,0,41,0,0,4.17,4.44,4.34,4.88,4.68,4.41,4.34,t,45.178082191780824,45.178082191780824,7.5660869765079415,2.0,2.0,1.05,0,18,18,1.6849315068493151,4.931506849315069,1 bath,22.589041095890412,1.0,0.0,16.747251342785923
661,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,100.0,f,host neighbourhood not available,1,"['email', 'phone']",f,neighbourhood not available,Private room in home,Private room,1.5127388535031847,1,1125,t,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,t,35.55068493150685,35.55068493150685,1.8174311123839848,1.0,1.0,0.03,0,0,0,0.0,0.0,0 shared baths,35.55068493150685,1.0,0.0,5.112225308416726
662,"Antwerp, Flanders, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,4,1125,t,14,20,12,2,4.11,4.53,4.58,4.16,4.42,4.84,4.32,t,124.3890410958904,124.3890410958904,13.540208351788557,1.0,4.0,0.53,38,68,343,117.98356164383561,93.97260273972603,1 bath,31.0972602739726,4.0,0.0,10.885370795125377
663,"Antwerp, Flanders, Belgium",within a day,85.0,61.0,t,host neighbourhood not available,7,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,2.0,10,1125,t,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,99.0,99.0,0.0,6.0,6.0,0.03,20,50,325,88.15068493150685,89.04109589041096,1 bath,16.5,1.0,0.0,0.0
664,"Antwerp, Flanders, Belgium",within a day,85.0,61.0,t,host neighbourhood not available,7,"['email', 'phone']",t,neighbourhood not available,Entire loft,Entire home/apt,2.0,14,1125,t,0,0,0,0,4.651443358251876,4.72874421296297,4.6470081018518545,4.812164351851857,4.818535879629628,4.753692129629634,4.649218750000006,f,89.0,89.0,0.0,4.0,4.0,1.6528234617596307,15,45,320,78.02739726027397,87.67123287671232,1 bath,22.25,1.0,0.0,0.0
665,"Antwerp, Flanders, Belgium",within a day,85.0,61.0,t,host neighbourhood not available,7,"['email', 'phone']",t,neighbourhood not available,Entire loft,Entire home/apt,2.0,14,1125,t,29,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,89.0,89.0,0.0,4.0,4.0,0.03,59,89,364,88.75616438356164,99.72602739726028,1 bath,22.25,1.0,0.0,0.0
666,"Antwerp, Flanders, Belgium",response not available,94.61366245694605,100.0,f,host neighbourhood not available,0,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,100,t,0,7,7,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,65.93972602739726,65.93972602739726,4.061570763582735,2.0,4.0,0.65,0,0,0,0.0,0.0,1 bath,16.484931506849314,2.0,0.0,6.159520228966672
667,"Zwijndrecht, Flanders, Belgium",within a few hours,100.0,83.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Zwijndrecht, Vlaanderen, Belgium",Entire home,Entire home/apt,6.0,14,1125,t,0,22,3,0,4.82,4.82,4.82,4.95,4.95,4.86,4.77,f,250.0,250.0,0.0,8.0,12.0,0.56,0,23,298,204.1095890410959,81.64383561643835,2.5 baths,20.833333333333332,1.5,0.0,0.0
668,"Antwerp, Flanders, Belgium",within a day,100.0,97.0,f,host neighbourhood not available,2,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Private room in home,Private room,1.0,1,1125,t,0,48,42,0,4.56,4.58,4.29,4.77,4.85,5.0,4.56,t,40.0,40.0,0.0,1.0,2.0,1.58,0,19,199,21.80821917808219,54.52054794520548,1.5 shared baths,20.0,2.0,0.0,0.0
669,"Antwerp, Flanders, Belgium",within an hour,100.0,100.0,f,host neighbourhood not available,16,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,2.0,4,1125,t,8,18,15,0,4.61,4.83,4.72,4.78,4.67,4.94,4.44,t,144.71506849315068,144.71506849315068,31.248312795037474,3.0,4.0,0.47,32,62,332,130.82465753424657,90.95890410958904,1 bath,36.17876712328767,1.3333333333333333,0.0,21.592991746064403
670,"Sint-Pieters-Leeuw, Flanders, Belgium",within an hour,100.0,96.0,f,host neighbourhood not available,1,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire townhouse,Entire home/apt,2.0,2,60,t,16,119,45,3,4.5,4.61,4.33,4.77,4.59,4.87,4.44,t,228.82191780821918,228.82191780821918,26.560806489390597,4.0,8.0,3.05,16,16,159,103.67123287671232,43.56164383561644,2 baths,28.602739726027398,2.0,0.0,11.607632146345267
671,BE,response not available,94.61366245694605,85.33922829581994,f,host neighbourhood not available,2,['phone'],f,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,2,1125,t,0,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,t,100.0,100.0,0.0,1.0,2.0,0.08,0,0,0,0.0,0.0,1 bath,50.0,2.0,0.0,0.0
672,"Antwerp, Flanders, Belgium",within an hour,100.0,100.0,t,host neighbourhood not available,2,"['email', 'phone']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,2.0,2,7,t,0,64,10,0,4.86,4.88,4.78,4.94,4.97,4.84,4.84,f,103.1917808219178,103.1917808219178,9.769116978787553,3.0,4.0,1.65,0,0,0,0.0,0.0,1 bath,25.79794520547945,1.3333333333333333,0.0,9.466952601241092
673,"Hoogstraten, Flanders, Belgium",within a few hours,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone', 'work_email']",t,"Antwerpen, Vlaanderen, Belgium",Entire rental unit,Entire home/apt,1.0,3,1125,t,11,41,20,2,4.87,4.95,4.92,4.87,4.97,4.95,4.9,f,94.75890410958904,94.75890410958904,9.393823017474684,1.0,2.0,1.12,20,48,138,33.515068493150686,37.80821917808219,1 bath,47.37945205479452,2.0,0.0,9.913393475520454
